Unnamed: 0,playId,gameId,nflId,displayName,frameId,time,club,x,y,s,a,dis,o,dir,ballCarrierId,ballCarrierDisplayName,quarter,down,yardsToGo,possessionTeam,defensiveTeam,gameClock,playResult,expectedPoints,expectedPointsAdded,tackle,assist,startPosition,yardsGainedSoFar,playDirection,offense,defense,hasBall,whereBallCarrierY,whereBallCarrierX,distanceFromBC,DefenseOrOffense,uniqueId,modelPrediction,points_saved,height,weight,position
8306,3189,2022091900,46190.0,Taron Johnson,38,2022-09-19 21:53:45.299999,BUF,46.2,25.13,0.97,2.53,0.07,301.91,51.56,54596,Hassan Haskins,3,1,10,TEN,BUF,2:17,3,1.665121462,-0.106339074,1.0,0.0,44.7700004577637,2.4199981689452983,right,0,1,0,25.67,47.21,1.1452947218947616,Def81,2178,0.31491455,0.4212536283575286,5-11,192,CB
8307,3210,2022091900,46190.0,Taron Johnson,11,2022-09-19 21:54:22.200000,BUF,53.99,28.35,3.61,3.98,0.37,163.79,154.56,39989,Robert Woods,3,2,7,TEN,BUF,1:43,6,1.558782388,0.58891699,1.0,0.0,49.5400009155273,7.189998626708999,right,0,1,0,28.63,54.36,0.4640043103248037,Def80,2179,1.4454526,0.8565355809152222,5-11,192,CB
7764,3234,2022091900,44976.0,Matt Milano,43,2022-09-19 21:54:57.900000,BUF,52.23,17.44,1.61,3.03,0.17,269.32,309.88,54551,Malik Willis,3,3,1,TEN,BUF,1:06,-1,2.147699378,-2.534489569,1.0,0.0,54.1100006103516,-2.8400001525878977,right,0,1,0,17.87,51.93,0.5243090691567313,Def80,2180,0.24568263,2.780172195962662,6-0,223,OLB
116455,3302,2022091900,48462.0,Kevin Strong,50,2022-09-19 21:57:53.799999,TEN,104.0,32.5,0.84,1.11,0.09,273.66,7.87,47857,Devin Singletary,3,1,10,BUF,TEN,0:14,3,-0.068635907,-0.432829834,1.0,0.0,106.220001220703,-3.01000213623,left,0,1,0,32.56,103.16,0.8421401308570956,Def80,2181,0.48188454,0.91471437312735,6-4,285,DE
198966,3466,2022091900,46223.0,Siran Neal,51,2022-09-19 22:04:24.500000,BUF,68.67,37.61,0.08,2.22,0.02,341.3,102.31,54596,Hassan Haskins,4,1,5,TEN,BUF,14:13,5,2.359877988,0.130193747,1.0,0.0,68.8499984741211,-4.459999084472699,left,0,1,0,39.25,63.73,5.2051128710144265,Def83,2182,1.5780773,1.4478835692841796,6-0,205,CB
198501,3487,2022091900,55241.0,C.J. Brewer,59,2022-09-19 22:05:02.500000,BUF,60.18,48.1,2.04,2.91,0.22,355.11,319.95,54596,Hassan Haskins,4,1,10,TEN,BUF,13:36,5,2.490071735,0.09042454,1.0,0.0,64.0999984741211,-3.4499969482421946,left,0,1,0,48.58,59.17,1.118257573191433,Def80,2183,0.21646103,0.126036492629013,6-2,280,DT
198444,3644,2022091900,53900.0,Naquan Jones,43,2022-09-19 22:11:33.400000,TEN,46.71,34.14,1.71,2.2,0.18,234.27,146.37,54528,James Cook,4,1,10,BUF,TEN,10:44,2,1.828722693,-0.428116255,1.0,0.0,45.5400009155273,2.369998931884801,right,0,1,0,33.85,48.17,1.488522757635906,Def84,2186,0.279004,0.7071202625778961,6-4,340,DT
109549,3671,2022091900,44863.0,DeMarcus Walker,44,2022-09-19 22:12:15.299999,TEN,46.11,12.58,3.85,3.45,0.4,121.86,171.13,54528,James Cook,4,2,8,BUF,TEN,10:03,0,1.400606438,-0.696884091,1.0,0.0,48.0200004577637,-0.5,right,0,1,0,11.4,47.36,1.7189822570346671,Def81,2187,0.08176286,0.778646948735157,6-4,280,DE
109550,3692,2022091900,44863.0,DeMarcus Walker,59,2022-09-19 22:13:01.700000,TEN,48.1,29.95,1.04,0.28,0.1,220.82,211.03,54528,James Cook,4,3,8,BUF,TEN,9:18,1,0.703722346,-1.341626989,1.0,0.0,47.4599990844727,0.0800018310546022,right,0,1,0,29.43,47.67,0.674759216313493,Def80,2188,0.100135274,1.441762263231434,6-4,280,DE
198722,3732,2022091900,47964.0,Jaquan Johnson,52,2022-09-19 22:16:38.400000,BUF,94.48,44.21,4.35,3.55,0.44,7.48,345.44,54596,Hassan Haskins,4,1,10,TEN,BUF,8:27,5,0.374415774,-0.01670045,1.0,0.0,99.1100006103516,-5.980003356933608,left,0,1,0,44.5,93.74,0.7947955712005528,Def81,2189,0.7032976,0.7199980650512695,5-10,190,FS
198250,3753,2022091900,54554.0,Terrel Bernard,59,2022-09-19 22:17:24.000000,BUF,94.06,30.55,1.13,0.31,0.11,284.02,85.96,54596,Hassan Haskins,4,2,5,TEN,BUF,7:42,3,0.357715324,-0.208435384,1.0,0.0,93.8499984741211,-2.129997253417997,left,0,1,0,29.79,91.73,2.45081619057815,Def87,2190,0.55461466,0.7630500471240844,6-1,222,OLB
116239,3875,2022091900,46846.0,Joshua Kalu,39,2022-09-19 22:22:16.299999,TEN,79.63,27.45,1.93,2.07,0.2,27.74,11.58,54528,James Cook,4,2,7,BUF,TEN,5:08,2,3.65912265,-0.430936488,1.0,0.0,78.9899978637695,2.25,right,0,1,0,27.74,81.05,1.4493101807411706,Def80,2192,0.8503398,1.2812762583170776,6-0,203,FS
198089,3917,2022091900,55181.0,Tre Avery,33,2022-09-19 22:23:40.200000,TEN,85.71,25.63,2.65,1.9,0.25,73.22,128.48,54528,James Cook,4,4,1,BUF,TEN,3:43,2,2.333634843,1.652809972,1.0,0.0,84.120002746582,-0.8300018310547017,right,0,1,0,25.54,86.62,0.9144397191723572,Def82,2193,0.12876523,-1.5240447465895386,5-11,190,CB
198450,3938,2022091900,53900.0,Naquan Jones,47,2022-09-19 22:24:26.099999,TEN,90.93,10.09,4.68,3.43,0.49,81.51,127.91,54528,James Cook,4,1,10,BUF,TEN,2:59,5,3.986444816,0.560073905,1.0,0.0,86.4800033569336,5.3199996948242045,right,0,1,0,9.74,91.63,0.7826237921249161,Def80,2194,1.1150109,0.5549369525820923,6-4,340,DT
116242,3959,2022091900,46846.0,Joshua Kalu,44,2022-09-19 22:25:11.099999,TEN,92.55,22.85,0.33,0.74,0.18,162.0,223.97,54528,James Cook,4,2,5,BUF,TEN,2:14,2,4.546518721,-0.440347562,1.0,0.0,92.0400009155273,1.0499954223632957,right,0,1,0,22.28,93.08,0.7783315488916028,Def81,2195,-0.16497666,0.2753709055630798,6-0,203,FS
109556,3980,2022091900,44863.0,DeMarcus Walker,62,2022-09-19 22:28:18.900000,TEN,95.85,11.76,3.31,3.13,0.34,170.53,189.2,54528,James Cook,4,3,3,BUF,TEN,2:00,3,4.106171158,0.987932107,1.0,0.0,94.0,1.8399963378905968,right,0,1,0,11.28,96.28,0.6444377394287258,Def80,2196,-0.034195058,-1.0221271650477717,6-4,280,DE
165091,64,2022091901,38559.0,Harrison Smith,24,2022-09-19 20:32:21.500000,MIN,31.13,48.17,0.34,1.63,0.04,347.06,40.34,53439,DeVonta Smith,1,1,10,PHI,MIN,14:57,5,0.696463776,-0.06599228,1.0,0.0,32.2999992370605,-1.809999465942297,right,0,1,0,48.57,30.42,0.8149233092751704,Def81,2197,0.16916743,0.2351597092087555,6-2,214,SS
166169,112,2022091901,52525.0,D.J. Wonnum,69,2022-09-19 20:33:23.200000,MIN,63.07,46.34,4.13,3.5,0.44,56.95,41.76,47836,Miles Sanders,1,1,10,PHI,MIN,13:59,12,2.328906893,0.800823007,1.0,0.0,50.7099990844727,13.049999237060504,right,0,1,0,45.98,63.64,0.6741661516273306,Def80,2198,1.2445282,0.4437051674003296,6-5,260,OLB
164281,133,2022091901,44867.0,Dalvin Tomlinson,57,2022-09-19 20:33:49.599999,MIN,63.07,20.02,1.09,1.26,0.1,130.8,287.89,47836,Miles Sanders,1,1,10,PHI,MIN,13:32,2,3.1297299,-0.457268292,1.0,0.0,63.7099990844727,-0.2999992370605966,right,0,1,0,20.95,63.42,0.9936800289831736,Def82,2199,0.47896874,0.9362370315095824,6-3,318,DT
165094,213,2022091901,38559.0,Harrison Smith,48,2022-09-19 20:36:10.200000,MIN,78.11,27.21,0.86,0.82,0.08,16.19,234.71,47834,A.J. Brown,1,3,13,PHI,MIN,11:47,19,0.934506484,3.20958454,1.0,0.0,74.0500030517578,5.289993286132798,right,0,1,0,27.86,79.39,1.4355835050598766,Def83,2200,0.9669281,-2.2426564155722044,6-2,214,SS
163745,237,2022091901,42388.0,Eric Kendricks,30,2022-09-19 20:36:33.900000,MIN,81.9,7.13,1.99,3.3,0.22,169.33,188.77,52461,Jalen Hurts,1,1,10,PHI,MIN,11:18,4,4.144091024,-0.071672985,1.0,0.0,72.5999984741211,10.110000610351603,right,0,1,0,6.76,82.72,0.8996110270555763,Def80,2201,-0.38094127,-0.3092682867819214,6-0,232,ILB
164651,258,2022091901,42431.0,Danielle Hunter,42,2022-09-19 20:37:12.799999,MIN,85.55,31.26,3.5,2.07,0.36,348.36,24.88,46270,Boston Scott,1,2,6,PHI,MIN,10:39,3,4.072418038,-0.099315624,1.0,0.0,82.4000015258789,3.760002136230497,right,0,1,0,31.27,86.09,0.5400925846556373,Def81,2202,0.8962672,0.9955827996744384,6-5,252,OLB
165097,303,2022091901,38559.0,Harrison Smith,27,2022-09-19 20:38:15.000000,MIN,105.03,0.83,2.6,3.46,0.28,27.88,186.17,46118,Dallas Goedert,1,1,10,PHI,MIN,9:44,13,5.066780919,1.135647481,1.0,0.0,93.4499969482422,12.860000610351804,right,0,1,0,2.35,106.44,2.073282421668594,Def81,2203,0.43676502,-0.6988824658747252,6-2,214,SS
63003,409,2022091901,46199.0,Josh Sweat,36,2022-09-19 20:44:50.700000,PHI,86.2,27.77,1.42,1.32,0.15,172.3,291.93,44853,Dalvin Cook,1,1,10,MIN,PHI,9:09,-1,1.368608144,-1.11466143,1.0,0.0,85.1900024414062,0.6499938964844034,left,0,1,0,28.48,86.08,0.7200694410957892,Def82,2204,0.48381597,1.5984773980366516,6-5,253,DE
61708,430,2022091901,46194.0,Avonte Maddox,28,2022-09-19 20:45:30.900000,PHI,81.09,17.28,2.63,1.8,0.26,25.31,16.58,52430,Justin Jefferson,1,2,11,MIN,PHI,8:32,6,0.253946714,0.054977755,1.0,0.0,84.620002746582,-3.700004577636705,left,0,1,0,17.82,81.15,0.5433231082882444,Def80,2205,0.6754466,0.6204688745242309,5-9,184,CB
165567,567,2022091901,53554.0,Camryn Bynum,13,2022-09-19 20:51:27.700000,MIN,38.19,19.22,1.41,4.54,0.16,172.83,219.8,52608,Quez Watkins,1,2,18,PHI,MIN,6:29,16,-0.564554901,1.322060097,1.0,0.0,41.0099983215332,-2.4799995422363,right,0,1,0,17.94,38.36,1.29123971438304,Def80,2206,1.0179303,-0.304129827758667,6-1,195,FS
61881,675,2022091901,48516.0,T.J. Edwards,71,2022-09-19 20:56:44.599999,PHI,68.84,32.73,2.05,1.83,0.21,21.44,50.04,44853,Dalvin Cook,1,1,10,MIN,PHI,4:37,3,2.201631022,-0.266483289,1.0,0.0,70.9199981689453,-1.5699996948242043,left,0,1,0,33.33,69.43,0.8414867794564604,Def82,2207,-0.13005742,0.1364258646931305,6-1,240,ILB
164284,766,2022091901,44867.0,Dalvin Tomlinson,39,2022-09-19 21:02:23.599999,MIN,29.61,34.58,3.01,1.06,0.3,36.58,40.04,47836,Miles Sanders,1,1,10,PHI,MIN,3:19,3,0.694225622,-0.448804295,1.0,0.0,27.7399997711182,1.8400001525879013,right,0,1,0,34.94,29.83,0.4219004621945786,Def80,2208,0.06003479,0.5088390841449928,6-3,318,DT
165858,787,2022091901,52497.0,Cameron Dantzler,18,2022-09-19 21:03:01.200000,MIN,31.79,50.62,2.45,3.93,0.26,266.56,317.02,47836,Miles Sanders,1,2,7,PHI,MIN,2:43,2,0.245421327,-0.568348377,1.0,0.0,27.5100002288818,5.120000839233398,right,0,1,0,50.88,32.6,0.8507055894961584,Def80,2209,0.02184213,0.5901905065285225,6-2,185,CB
165101,880,2022091901,38559.0,Harrison Smith,15,2022-09-19 21:05:16.200000,MIN,47.06,26.52,3.1,5.7,0.34,66.33,256.58,47834,A.J. Brown,1,1,15,PHI,MIN,1:05,11,0.811207006,0.874250173,1.0,0.0,38.3699989318848,8.819999694824197,right,0,1,0,25.85,47.12,0.6726812023536832,Def81,2210,2.1842895,1.3100392824138185,6-2,214,SS
166797,904,2022091901,43361.0,Jonathan Bullard,51,2022-09-19 21:05:42.400000,MIN,48.98,33.45,1.06,1.19,0.11,313.25,25.63,47836,Miles Sanders,1,2,4,PHI,MIN,0:39,8,1.685457179,0.847711317,1.0,0.0,46.6300010681152,2.959999084472699,right,0,1,0,33.92,49.63,0.802122185206223,Def81,2211,1.4352614,0.5875500517515259,6-3,296,DE
166798,936,2022091901,43361.0,Jonathan Bullard,43,2022-09-19 21:06:33.599999,MIN,55.22,26.73,2.22,2.91,0.23,335.44,51.45,47836,Miles Sanders,1,1,10,PHI,MIN,0:14,2,2.533168496,-0.456996129,1.0,0.0,54.7799987792969,1.8800010681151988,right,0,1,0,26.08,56.95,1.8480800848448145,Def81,2212,0.24034062,0.6973367492793121,6-3,296,DE
61882,1037,2022091901,48516.0,T.J. Edwards,19,2022-09-19 21:12:40.299999,PHI,35.91,49.63,6.94,4.78,0.71,350.47,352.87,44853,Dalvin Cook,2,1,10,MIN,PHI,14:52,2,1.161952866,-0.510643817,1.0,0.0,31.5599994659424,5.649999618530298,right,0,1,0,50.2,37.13,1.346588281547116,Def80,2213,0.19601148,0.7066553006692811,6-1,240,ILB
62377,1061,2022091901,44825.0,Haason Reddick,34,2022-09-19 21:13:20.400000,PHI,46.42,9.84,1.23,2.14,0.13,320.91,231.23,38632,Kirk Cousins,2,2,8,MIN,PHI,14:13,7,0.651309049,0.693921608,1.0,0.0,28.8799991607666,17.399999618530302,right,0,1,0,10.59,46.17,0.7905694150420949,Def80,2214,0.9321302,0.238208609552185,6-1,235,OLB
61711,1108,2022091901,46194.0,Avonte Maddox,16,2022-09-19 21:14:43.000000,PHI,71.52,23.48,4.5,4.33,0.47,168.2,144.16,52430,Justin Jefferson,2,1,10,MIN,PHI,12:53,11,2.840907439,0.615069925,1.0,0.0,60.4900016784668,11.609996795654297,right,0,1,0,23.27,71.56,0.2137755832643215,Def80,2215,1.0421349,0.4270649560195922,5-9,184,CB
61885,1132,2022091901,48516.0,T.J. Edwards,28,2022-09-19 21:15:08.200000,PHI,70.18,43.23,3.1,1.18,0.3,189.62,185.42,44853,Dalvin Cook,2,1,10,MIN,PHI,12:29,-1,3.455977364,-0.964929086,1.0,0.0,70.7399978637695,-0.4499969482422017,right,0,1,0,42.98,70.58,0.4716990566028229,Def80,2216,0.20021218,1.1651412666144716,6-1,240,ILB
61503,1156,2022091901,46188.0,Kyzir White,63,2022-09-19 21:15:46.500000,PHI,74.53,49.9,3.01,1.51,0.3,45.73,57.33,47885,Alexander Mattison,2,2,11,MIN,PHI,11:51,5,2.491048278,0.262789142,1.0,0.0,70.5100021362305,4.8699951171875,right,0,1,0,50.29,75.48,1.0269371937952223,Def81,2217,0.4260636,0.163274455202301,6-2,216,ILB
61714,1177,2022091901,46194.0,Avonte Maddox,29,2022-09-19 21:16:30.099999,PHI,89.98,21.92,4.3,3.56,0.43,101.15,61.78,52584,K.J. Osborn,2,3,6,MIN,PHI,11:07,15,2.75383742,1.84511214,1.0,0.0,74.2200012207031,16.25,right,0,1,0,21.25,90.44,0.8127115109311523,Def80,2218,2.5648828,0.7197706152795411,5-9,184,CB
62382,1201,2022091901,44825.0,Haason Reddick,29,2022-09-19 21:17:13.799999,PHI,106.41,16.06,4.24,3.72,0.42,193.0,108.57,45094,Johnny Mundt,2,1,10,MIN,PHI,10:24,17,4.59894956,1.542343078,1.0,0.0,90.0199966430664,17.220001220703594,right,0,1,0,16.19,107.25,0.8500000000000038,Def80,2219,1.3537557,-0.1885873654908447,6-1,235,OLB
165862,1290,2022091901,52497.0,Cameron Dantzler,60,2022-09-19 21:22:25.099999,MIN,95.08,7.75,0.18,0.47,0.02,19.1,264.41,52461,Jalen Hurts,2,1,10,PHI,MIN,9:34,0,0.656971433,-0.393703033,1.0,0.0,94.2600021362305,0.7599945068359091,left,0,1,0,7.12,94.87,0.6640783086353576,Def80,2220,-0.6713221,-0.2776190743150635,6-2,185,CB
165863,1311,2022091901,52497.0,Cameron Dantzler,15,2022-09-19 21:23:06.900000,MIN,96.56,10.15,1.14,2.6,0.12,168.94,83.92,47836,Miles Sanders,2,2,10,PHI,MIN,8:53,-2,0.2632684,-1.576697866,1.0,0.0,93.7399978637695,2.5600051879882955,left,0,1,0,6.73,96.36,3.425842961958414,Def80,2221,0.7084935,2.28519133714563,6-2,185,CB
166981,1372,2022091901,53519.0,Patrick Jones,33,2022-09-19 21:24:49.900000,MIN,86.51,17.65,5.57,3.95,0.57,148.8,187.35,47836,Miles Sanders,2,1,10,PHI,MIN,7:44,-2,1.379103531,-1.069148978,1.0,0.0,83.6399993896484,1.8099975585938068,left,0,1,0,17.21,85.65,0.9660227740586642,Def80,2222,-0.30605984,0.7630891406586915,6-5,260,OLB
62158,1458,2022091901,39984.0,Darius Slay,24,2022-09-19 21:29:48.099999,PHI,42.75,43.31,4.26,2.5,0.42,132.85,93.84,52430,Justin Jefferson,2,1,10,MIN,PHI,6:20,7,1.217311121,0.239789318,1.0,0.0,35.7799987792969,7.120002746581996,right,0,1,0,43.27,43.05,0.3026549190084281,Def80,2224,1.1682838,0.9284945021522828,6-0,190,CB
165577,1550,2022091901,53554.0,Camryn Bynum,32,2022-09-19 21:34:48.400000,MIN,76.55,26.93,3.04,1.99,0.31,348.93,342.51,53439,DeVonta Smith,2,1,10,PHI,MIN,5:00,19,0.339087586,1.180955617,1.0,0.0,94.7099990844727,-18.319999694824304,left,0,1,0,27.18,76.01,0.5950630218724664,Def80,2226,1.4143523,0.233396680782898,6-1,195,FS
165109,1574,2022091901,38559.0,Harrison Smith,21,2022-09-19 21:35:21.200000,MIN,61.98,22.55,1.23,2.53,0.13,144.1,124.37,53439,DeVonta Smith,2,1,10,PHI,MIN,4:27,16,1.520043203,0.992951971,1.0,0.0,66.9300003051758,-4.900001525878892,left,0,1,0,22.27,62.08,0.2973213749463717,Def80,2227,0.7029128,-0.2900391635354004,6-2,214,SS
165110,1620,2022091901,38559.0,Harrison Smith,61,2022-09-19 21:36:34.000000,MIN,45.6,27.38,5.23,2.79,0.54,357.45,323.15,46270,Boston Scott,2,2,10,PHI,MIN,3:53,16,2.069802308,1.382111746,1.0,0.0,60.060001373291,-15.870002746582005,left,0,1,0,27.27,44.09,1.5140013210033847,Def80,2228,0.57751745,-0.8045942961441956,6-2,214,SS
167110,1641,2022091901,52448.0,Ross Blacklock,46,2022-09-19 21:36:56.900000,MIN,45.11,25.42,2.83,1.74,0.3,202.58,242.04,46270,Boston Scott,2,1,10,PHI,MIN,3:27,-1,3.448630144,-0.561534659,1.0,0.0,44.0900001525879,0.9199981689453054,left,0,1,0,25.63,45.01,0.2325940669922583,Def80,2229,0.47928715,1.0408218065219723,6-4,305,DT
163762,1662,2022091901,42388.0,Eric Kendricks,54,2022-09-19 21:37:33.200000,MIN,36.77,28.75,1.71,0.91,0.19,355.5,324.99,47836,Miles Sanders,2,2,11,PHI,MIN,2:53,9,2.887095485,0.566952864,1.0,0.0,44.9000015258789,-8.620002746581996,left,0,1,0,28.77,36.31,0.4604345773288543,Def81,2230,0.61260533,0.045652469328247,6-0,232,ILB
165344,1869,2022091901,46652.0,Chandon Sullivan,58,2022-09-19 21:47:51.299999,MIN,96.71,9.91,2.58,1.74,0.24,128.83,139.55,52461,Jalen Hurts,2,1,10,PHI,MIN,1:21,9,0.33041927,-0.178760881,1.0,0.0,105.220001220703,-8.840003967285,left,0,1,0,9.69,96.41,0.3720215047547636,Def80,2231,-0.5983653,-0.419604425854248,5-11,189,CB
163765,1940,2022091901,42388.0,Eric Kendricks,47,2022-09-19 21:50:09.700000,MIN,90.21,24.21,0.65,1.77,0.08,294.63,235.4,53579,Kenneth Gainwell,2,2,10,PHI,MIN,0:33,4,0.307643007,-0.208631582,1.0,0.0,93.6500015258789,1.0999984741210938,left,0,1,0,24.44,88.49,1.7353097706173377,Def84,2233,0.6354034,0.8440349766990967,6-0,232,ILB
165116,1961,2022091901,38559.0,Harrison Smith,13,2022-09-19 21:51:11.599999,MIN,72.79,5.46,3.98,4.74,0.4,1.22,284.94,53439,DeVonta Smith,2,3,6,PHI,MIN,0:28,16,0.099011426,0.673868069,1.0,0.0,76.9599990844727,-3.650001525878892,left,0,1,0,6.03,72.99,0.6040695324215547,Def80,2234,2.5252593,1.851391187362915,6-2,214,SS
165117,2028,2022091901,38559.0,Harrison Smith,31,2022-09-19 21:53:03.400000,MIN,31.46,15.85,1.88,2.41,0.18,355.8,302.14,46118,Dallas Goedert,2,1,10,PHI,MIN,0:15,24,1.630588781,0.643504279,1.0,0.0,44.4900016784668,-13.930002212524396,left,0,1,0,16.3,30.75,0.8405950273467017,Def80,2235,1.0903143,0.446809990065857,6-2,214,SS
62752,2147,2022091901,47974.0,Marcus Epps,29,2022-09-19 22:09:26.799999,PHI,42.88,15.25,3.36,3.41,0.34,164.18,160.26,52430,Justin Jefferson,3,2,5,MIN,PHI,14:22,8,1.042810366,0.732755706,1.0,0.0,34.9900016784668,8.189998626709006,right,0,1,0,15.02,43.42,0.5869412236331669,Def80,2237,0.64180976,-0.0909459444757995,6-0,191,SS
61893,2223,2022091901,48516.0,T.J. Edwards,27,2022-09-19 22:11:02.700000,PHI,57.98,29.1,1.53,1.31,0.16,119.3,130.59,45094,Johnny Mundt,3,1,15,MIN,PHI,13:08,11,1.93193351,0.877828276,1.0,0.0,50.5999984741211,8.790000915527301,right,0,1,0,29.17,59.42,1.441700384962151,Def81,2238,0.42880228,-0.4490259943818817,6-1,240,ILB
165118,2382,2022091901,38559.0,Harrison Smith,28,2022-09-19 22:17:39.799999,MIN,83.18,8.35,0.3,2.53,0.05,262.88,197.43,46118,Dallas Goedert,3,1,10,PHI,MIN,9:51,8,0.862603436,0.548318845,1.0,0.0,92.6900024414062,-9.620002746581989,left,0,1,0,8.72,82.65,0.646374504447694,Def80,2242,0.26456988,-0.283748966421814,6-2,214,SS
164668,2428,2022091901,42431.0,Danielle Hunter,59,2022-09-19 22:18:49.900000,MIN,81.56,22.51,1.93,1.7,0.2,43.05,32.22,47836,Miles Sanders,3,3,2,PHI,MIN,9:16,4,0.531700203,1.167097536,1.0,0.0,83.0,-0.8700027465820028,left,0,1,0,22.74,81.78,0.3182766092567879,Def80,2243,0.53735685,-0.6297406825148926,6-5,252,OLB
164465,2449,2022091901,46165.0,Harrison Phillips,42,2022-09-19 22:19:26.500000,MIN,74.92,21.37,2.29,2.68,0.24,222.68,296.48,47836,Miles Sanders,3,1,10,PHI,MIN,8:38,6,1.69879774,0.190669027,1.0,0.0,79.620002746582,-6.6300048828125,left,0,1,0,21.24,72.97,1.954328529188481,Def81,2244,1.0615999,0.8709308236546021,6-3,307,DT
165121,2470,2022091901,38559.0,Harrison Smith,50,2022-09-19 22:20:04.799999,MIN,63.52,14.69,3.98,3.88,0.41,192.75,188.93,47836,Miles Sanders,3,2,4,PHI,MIN,8:01,10,1.889466767,0.896918078,1.0,0.0,73.0199966430664,-9.709995269775405,left,0,1,0,13.63,63.26,1.09142109197138,Def80,2245,1.0121533,0.1152351898604125,6-2,214,SS
165880,2491,2022091901,52497.0,Cameron Dantzler,18,2022-09-19 22:20:35.900000,MIN,60.52,8.96,3.02,3.31,0.31,194.52,164.3,53439,DeVonta Smith,3,1,10,PHI,MIN,7:29,4,2.786384845,-0.025985146,1.0,0.0,63.5699996948242,-4.049999237060497,left,0,1,0,7.79,60.2,1.2129715577869096,Def80,2246,1.2041122,1.23009731812677,6-2,185,CB
167342,2567,2022091901,54583.0,Akayleb Evans,18,2022-09-19 22:22:53.299999,MIN,29.93,18.73,4.86,3.58,0.5,302.72,319.44,47834,A.J. Brown,3,1,15,PHI,MIN,5:41,12,3.821439378,0.963876598,1.0,0.0,39.2299995422363,-9.8599987030029,left,0,1,0,18.46,29.11,0.8633075929238664,Def80,2247,1.0370065,0.0731298993831176,6-2,193,CB
163774,2766,2022091901,42388.0,Eric Kendricks,31,2022-09-19 22:31:30.500000,MIN,90.17,20.59,2.19,0.93,0.21,353.87,309.66,47836,Miles Sanders,3,1,10,PHI,MIN,2:19,6,0.506108277,-0.009140724,1.0,0.0,102.480003356934,-13.000000000000412,left,0,1,0,21.25,89.61,0.8655634003352977,Def81,2249,-0.051303826,-0.0421631022724876,6-0,232,ILB
164671,2790,2022091901,42431.0,Danielle Hunter,34,2022-09-19 22:32:00.700000,MIN,86.43,23.68,3.3,2.72,0.34,354.06,284.4,47836,Miles Sanders,3,2,4,PHI,MIN,1:46,3,0.496967553,-0.023638859,1.0,0.0,89.7399978637695,-4.040000915527301,left,0,1,0,23.69,85.71,0.7200694410958007,Def80,2250,1.0023482,1.0259870435855714,6-5,252,OLB
165126,2811,2022091901,38559.0,Harrison Smith,24,2022-09-19 22:32:23.700000,MIN,84.96,23.2,0.95,0.8,0.09,131.15,198.24,52461,Jalen Hurts,3,3,1,PHI,MIN,1:21,2,0.473328693,0.717054194,1.0,0.0,86.5299987792969,-0.6999969482422017,left,0,1,0,22.97,85.92,0.9871676655968912,Def80,2251,0.41017863,-0.3068755624558869,6-2,214,SS
165596,2888,2022091901,53554.0,Camryn Bynum,19,2022-09-19 22:37:00.799999,MIN,48.2,30.93,1.44,2.73,0.14,55.13,155.77,53439,DeVonta Smith,4,2,8,PHI,MIN,15:00,12,0.654183896,1.464732961,1.0,0.0,42.75,7.310001373291001,right,0,1,0,31.52,50.03,1.922758435165477,Def82,2252,1.4161049,-0.0486280482421264,6-1,195,FS
165359,2952,2022091901,46652.0,Chandon Sullivan,41,2022-09-19 22:38:33.200000,MIN,43.62,11.25,1.88,1.46,0.18,260.89,154.41,47834,A.J. Brown,4,1,20,PHI,MIN,14:04,4,1.047597126,-0.365520912,1.0,0.0,36.9900016784668,6.269996643066406,right,0,1,0,10.81,43.29,0.5499999999999986,Def80,2253,-0.08405803,0.2814628805602188,5-11,189,CB
165129,3002,2022091901,38559.0,Harrison Smith,65,2022-09-19 22:40:04.900000,MIN,55.61,42.45,0.78,0.69,0.08,149.56,170.62,53579,Kenneth Gainwell,4,3,14,PHI,MIN,12:41,11,-0.081735531,-0.313208265,1.0,0.0,43.1100006103516,12.8499984741211,right,0,1,0,42.17,55.95,0.4404543109109081,Def80,2254,0.6633569,0.9765651652151488,6-2,214,SS
62758,3195,2022091901,47974.0,Marcus Epps,12,2022-09-19 22:46:56.400000,PHI,71.52,40.57,3.89,5.69,0.42,34.95,25.92,47833,Irv Smith,4,2,10,MIN,PHI,10:36,15,0.529245618,1.370531088,1.0,0.0,77.9800033569336,-6.06999969482419,left,0,1,0,40.06,71.8,0.581807528311553,Def80,2255,1.7535794,0.3830482901280518,6-0,191,SS
165361,3515,2022091901,46652.0,Chandon Sullivan,40,2022-09-19 23:00:45.599999,MIN,36.5,18.85,3.17,2.37,0.34,97.78,60.11,47836,Miles Sanders,4,1,10,PHI,MIN,7:11,8,0.999673581,0.276421546,1.0,0.0,29.6399993896484,7.670001983642603,right,0,1,0,18.12,37.43,1.182285921425101,Def82,2257,1.0842376,0.8078160295310058,5-11,189,CB
166810,3536,2022091901,43361.0,Jonathan Bullard,52,2022-09-19 23:01:29.500000,MIN,39.63,21.16,0.53,1.1,0.05,65.84,132.71,47836,Miles Sanders,4,2,2,PHI,MIN,6:28,3,1.276095126,0.197793028,1.0,0.0,37.2799987792969,2.75,right,0,1,0,21.01,39.94,0.3443835071544463,Def81,2258,0.060163237,-0.1376297908455162,6-3,296,DE
